lon,date,temp_max,temp_min,precipitacao,temp
-60.025,2003-10-04,29.9,24.7,6.4,27.299999999999997
-60.025,2003-10-05,29.1,24.0,2.9,26.55
-60.025,2003-10-06,30.7,24.3,1.4,27.5
-60.025,2003-10-07,29.6,24.6,1.4,27.1
-60.025,2003-10-08,31.2,24.1,4.1,27.65
-60.025,2003-10-09,31.0,24.7,4.6,27.85
-60.025,2003-10-10,29.8,24.6,8.5,27.200000000000003
-60.025,2003-10-11,31.4,24.4,3.1,27.9
-60.025,2003-10-12,29.6,24.3,5.7,26.950000000000003
-60.025,2003-10-13,29.7,24.4,6.0,27.049999999999997
-60.025,2003-10-14,29.0,23.5,10.0,26.25
-60.025,2003-10-15,28.8,24.0,7.5,26.4
-60.025,2003-10-16,29.8,24.2,10.2,27.0
-60.025,2003-10-17,29.0,24.0,6.8,26.5
-60.025,2003-10-18,28.9,24.3,5.3,26.6
-60.025,2003-10-19,31.4,24.7,0.9,28.049999999999997
-60.025,2003-10-20,32.3,25.1,0.0,28.7
-60.025,2003-10-21,31.7,25.2,0.2,28.45
-60.025,2003-10-22,32.0,25.3,2.7,28.65
-60.025,2003-10-23,31.7,24.5,0.0,28.1
-60.025,2003-10-24,32.1,25.7,0.7,28.9
-60.025,2003-10-25,32.4,25.1,0.1,28.75
-60.025,2003-10-26,32.8,26.1,0.0,29.45
-60.025,2003-10-27,32.3,25.6,0.0,28.95
-60.025,2003-10-28,31.3,24.7,8.3,28.0
-60.025,2003-10-29,27.8,24.3,9.4,26.05
-60.025,2003-10-30,29.3,24.1,6.7,26.700000000000003
-60.025,2003-10-31,28.4,24.0,5.3,26.2
-60.025,2003-11-01,30.6,23.6,0.3,27.1
-60.025,2003-11-02,28.9,23.5,7.3,26.2
-60.025,2003-11-03,28.1,23.6,11.5,25.85
-60.025,2003-11-04,27.8,23.9,6.7,25.85
-60.025,2003-11-05,30.3,23.7,6.5,27.0
-60.025,2003-11-06,30.5,24.0,0.0,27.25
-60.025,2003-11-07,31.4,23.9,0.0,27.65
-60.025,2003-11-08,31.2,24.2,2.1,27.7
-60.025,2003-11-09,28.2,23.8,23.1,26.0
-60.025,2003-11-10,29.5,24.3,13.1,26.9
-60.025,2003-11-11,30.7,24.3,8.7,27.5
-60.025,2003-11-12,30.9,24.4,1.2,27.65
-60.025,2003-11-13,32.1,24.6,5.0,28.35
-60.025,2003-11-14,30.3,25.4,5.5,27.85
-60.025,2003-11-15,31.5,24.5,0.1,28.0
-60.025,2003-11-16,32.3,25.2,0.1,28.75
-60.025,2003-11-17,30.5,25.2,9.7,27.85
-60.025,2003-11-18,30.8,24.9,1.5,27.85
-60.025,2003-11-19,30.0,24.8,8.4,27.4
-60.025,2003-11-20,30.4,24.6,8.7,27.5
-60.025,2003-11-21,28.5,24.1,19.1,26.3
-60.025,2003-11-22,28.6,24.4,4.6,26.5
-60.025,2003-11-23,29.9,24.2,3.7,27.049999999999997
-60.025,2003-11-24,29.6,23.8,7.3,26.700000000000003
-60.025,2003-11-25,30.5,24.5,4.9,27.5
-60.025,2003-11-26,30.7,24.2,4.5,27.45
-60.025,2003-11-27,29.8,25.3,12.2,27.55
-60.025,2003-11-28,30.4,24.1,5.1,27.25
-60.025,2003-11-29,30.2,24.4,5.4,27.299999999999997
-60.025,2003-11-30,29.9,23.9,4.6,26.9
-60.025,2003-12-01,31.4,25.1,4.6,28.25
-60.025,2003-12-02,30.7,24.4,12.3,27.549999999999997
-60.025,2003-12-03,30.8,24.7,5.4,27.75
-60.025,2003-12-04,30.2,24.4,3.1,27.299999999999997
-60.025,2003-12-05,31.1,24.8,6.2,27.950000000000003
-60.025,2003-12-06,29.6,24.4,4.9,27.0
-60.025,2003-12-07,31.2,24.1,3.2,27.65
-60.025,2003-12-08,29.9,24.6,3.0,27.25
-60.025,2003-12-09,31.5,26.0,8.8,28.75
-60.025,2003-12-10,31.0,25.0,5.8,28.0
-60.025,2003-12-11,29.9,25.3,11.5,27.6
-60.025,2003-12-12,30.2,25.0,1.0,27.6
-60.025,2003-12-13,28.9,24.2,7.8,26.549999999999997
-60.025,2003-12-14,27.4,24.0,9.5,25.7
-60.025,2003-12-15,29.9,24.0,14.6,26.95
-60.025,2003-12-16,29.1,24.3,7.3,26.700000000000003
-60.025,2003-12-17,28.9,23.8,8.5,26.35
-60.025,2003-12-18,28.9,24.3,6.8,26.6
-60.025,2003-12-19,28.4,24.2,32.7,26.299999999999997
-60.025,2003-12-20,29.3,23.8,12.0,26.55
-60.025,2003-12-21,30.2,23.8,1.9,27.0
-60.025,2003-12-22,29.3,24.6,8.5,26.950000000000003
-60.025,2003-12-23,29.5,24.1,3.7,26.8
-60.025,2003-12-24,31.2,25.0,3.1,28.1
-60.025,2003-12-25,31.5,24.3,0.5,27.9
-60.025,2003-12-26,30.1,25.1,19.1,27.6
-60.025,2003-12-27,30.3,24.6,5.6,27.450000000000003
-60.025,2003-12-28,31.0,24.3,1.5,27.65
-60.025,2003-12-29,30.7,24.9,14.0,27.799999999999997
-60.025,2003-12-30,29.6,24.4,5.5,27.0
-60.025,2003-12-31,27.6,24.4,12.2,26.0
